iter,rel_res
0,1.0
1,0.07003793236031468
2,0.00690859849160225
3,0.0013810279811379488
4,0.00033116066251496096
5,8.387270105243273e-05
6,2.174421847488225e-05
7,5.5674413344262436e-06
8,1.4314856702481174e-06
9,3.6374952555625213e-07
10,9.247298610752918e-08
11,2.3160820359674284e-08
12,5.847947279066648e-09
