iter,rel_res
0,1.0
1,1.7385619476890795
2,1.8291563294612037
3,1.8340316142837343
4,1.8342517461611105
5,1.834223031205506
6,1.8341809608495396
7,1.8341381207475624
8,1.8340951839067068
9,1.8340521862623747
10,1.8340091296607195
11,1.833966014122851
12,1.8339228395720708
13,1.8338796059263194
14,1.833836313103162
15,1.8337929610200283
16,1.833749549594254
17,1.8337060787430695
18,1.83366254838359
19,1.8336189584328397
20,1.8335753088077213
21,1.833531599425032
22,1.833487830201471
23,1.8334440010536306
24,1.8334001118979983
25,1.833356162650952
26,1.8333121532287493
27,1.8332680835475674
28,1.8332239535234676
29,1.8331797630723783
30,1.8331355121101698
31,1.8330912005525626
32,1.8330468283152002
33,1.8330023953136019
34,1.8329579014631836
35,1.8329133466792562
36,1.832868730877029
37,1.832824053971592
38,1.8327793158779306
39,1.832734516510941
40,1.8326896557853853
41,1.8326447336159344
42,1.8325997499171502
43,1.8325547046034827
44,1.8325095975892833
45,1.8324644287887848
46,1.8324191981161126
47,1.832373905485303
48,1.832328550810263
49,1.8322831340047974
50,1.8322376549826043
51,1.832192113657294
52,1.83214650994233
53,1.8321008437510977
54,1.832055114996859
55,1.832009323592787
56,1.831963469451916
57,1.8319175524872116
58,1.8318715726114922
59,1.8318255297374904
60,1.8317794237778293
61,1.8317332546450207
62,1.831687022251466
63,1.8316407265094579
64,1.8315943673311854
65,1.8315479446287268
66,1.8315014583140559
67,1.8314549082990284
68,1.8314082944953962
69,1.8313616168148128
70,1.8313148751687995
71,1.831268069468797
72,1.8312211996261143
73,1.8311742655519687
74,1.8311272671574528
75,1.8310802043535652
76,1.8310330770511856
77,1.8309858851610914
78,1.8309386285939506
79,1.8308913072603126
80,1.8308439210706322
81,1.8307964699352444
82,1.8307489537643729
83,1.8307013724681582
84,1.830653725956593
85,1.830606014139592
86,1.8305582369269424
87,1.8305103942283347
88,1.83046248595334
89,1.8304145120114244
90,1.8303664723119495
91,1.8303183667641567
92,1.8302701952771956
93,1.83022195776008
94,1.83017365412174
95,1.830125284270991
96,1.8300768481165246
97,1.8300283455669422
98,1.8299797765307244
99,1.8299311409162424
100,1.8298824386317596
101,1.8298336695854382
102,1.8297848336853095
103,1.8297359308393304
104,1.8296869609553106
105,1.8296379239409721
106,1.8295888197039305
107,1.8295396481516748
108,1.8294904091915976
109,1.8294411027309778
110,1.829391728676987
111,1.8293422869366835
112,1.8292927774170225
113,1.8292432000248413
114,1.8291935546668785
115,1.8291438412497478
116,1.8290940596799679
117,1.8290442098639437
118,1.8289942917079627
119,1.8289443051182206
120,1.8288942500007845
121,1.8288441262616204
122,1.8287939338065906
123,1.8287436725414332
124,1.8286933423717933
125,1.8286429432031939
126,1.8285924749410563
127,1.8285419374906817
128,1.8284913307572872
129,1.8284406546459517
130,1.8283899090616513
131,1.8283390939092619
132,1.828288209093551
133,1.8282372545191625
134,1.8281862300906448
135,1.8281351357124263
136,1.8280839712888477
137,1.8280327367240967
138,1.8279814319223056
139,1.8279300567874666
140,1.8278786112234462
141,1.8278270951340414
142,1.8277755084229224
143,1.8277238509936407
144,1.8276721227496497
145,1.8276203235942958
146,1.8275684534308048
147,1.8275165121622983
148,1.8274644996918012
149,1.8274124159222118
150,1.827360260756327
151,1.8273080340968402
152,1.8272557358463237
153,1.8272033659072495
154,1.8271509241819754
155,1.827098410572757
156,1.8270458249817432
157,1.8269931673109585
158,1.8269404374623375
159,1.826887635337693
160,1.82683476083873
161,1.82678181386706
162,1.8267287943241655
163,1.8266757021114366
164,1.8266225371301472
165,1.8265692992814622
166,1.8265159884664373
167,1.8264626045860295
168,1.8264091475410824
169,1.8263556172323239
170,1.8263020135603787
171,1.8262483364257707
172,1.8261945857289088
173,1.8261407613700982
174,1.8260868632495275
175,1.826032891267281
176,1.8259788453233456
177,1.8259247253175934
178,1.8258705311497867
179,1.825816262719579
180,1.825761919926518
181,1.8257075026700487
182,1.8256530108495095
183,1.8255984443641198
184,1.8255438031130078
185,1.8254890869951856
186,1.8254342959095506
187,1.8253794297549126
188,1.8253244884299589
189,1.82526947183328
190,1.8252143798633471
191,1.8251592124185438
192,1.8251039693971345
193,1.8250486506972678
194,1.8249932562170108
195,1.8249377858543052
196,1.8248822395069975
197,1.8248266170728156
198,1.8247709184493985
199,1.8247151435342608
200,1.8246592922248244
