iter,rel_res
0,140031.01893413402
1,7.150277289406411
2,5.360977266940787
3,4.783210416931254
4,4.291094478651039
5,3.8934022250992193
6,3.5502447296057866
7,3.248052244792104
8,2.9779969974225655
9,2.7345055304944896
10,2.51364580954063
11,2.312484133573917
12,2.1287212256369985
13,1.960488348521074
14,1.8062235396194437
15,1.6645930056927636
16,1.5344388704612235
17,1.414743075931939
18,1.3046015687185872
19,1.2032052675016474
20,1.1098256406969431
21,1.0238035057923915
22,0.9445401363434022
23,0.8714900593625501
24,0.8041551164071099
25,0.7420794871811843
26,0.6848454590106542
27,0.6320697837487173
28,0.5834005045338613
29,0.5385141640042266
30,0.4971133267336168
31,0.4589243642091821
32,0.42369546217065834
33,0.39119481876343254
34,0.361209008423293
35,0.3335414913077152
36,0.30801125180892186
37,0.28445155250744875
38,0.2627087921071355
39,0.2426414575489031
40,0.22411916181016225
41,0.20702175991930705
42,0.19123853652047493
43,0.17666745900968703
44,0.1632144907963446
45,0.15079295974164555
46,0.13932297722711073
47,0.1287309036899776
48,0.11894885679599992
49,0.10991425873679918
50,0.10156941942810899
